house_is,price,rooms_number,area,equipped_kitchen_has,B,F,W,good,renovated,to_renovate
1,129000.0,2.0,92.0,1,0,0,1,1,0,0
1,139000.0,3.0,145.0,1,0,0,1,0,0,1
1,159000.0,4.0,108.0,1,0,0,1,1,0,0
1,165000.0,3.0,146.0,1,0,0,1,0,1,0
1,175000.0,2.0,142.0,1,0,0,1,1,0,0
1,180000.0,3.0,165.0,1,0,1,0,0,0,1
1,229000.0,3.0,129.0,1,0,1,0,0,0,1
1,250000.0,4.0,200.0,1,0,0,1,0,1,0
1,263000.0,2.0,122.0,1,0,0,1,1,0,0
1,270000.0,4.0,220.0,1,0,0,1,0,1,0
1,280000.0,2.0,170.0,1,0,0,1,0,0,1
1,289000.0,4.0,157.0,1,0,1,0,1,0,0
1,319000.0,3.0,252.0,1,0,0,1,1,0,0
1,325000.0,6.0,250.0,1,0,0,1,1,0,0
1,345000.0,5.0,255.0,1,0,0,1,1,0,0
1,350000.0,7.0,275.0,1,0,0,1,0,0,1
1,369000.0,2.0,130.0,1,0,1,0,0,0,1
1,385000.0,3.0,204.0,1,0,1,0,1,0,0
1,419000.0,4.0,220.0,1,0,1,0,1,0,0
1,485000.0,5.0,270.0,1,0,0,1,1,0,0
1,557000.0,2.0,125.0,1,0,1,0,1,0,0
1,675000.0,5.0,205.0,1,1,0,0,1,0,0
1,725000.0,4.0,358.0,0,0,0,1,1,0,0
1,795000.0,3.0,394.0,1,0,1,0,0,1,0
1,825000.0,5.0,355.0,0,0,1,0,1,0,0
1,850000.0,4.0,350.0,1,0,1,0,1,0,0
1,895000.0,5.0,236.0,1,1,0,0,0,0,1
1,895000.0,5.0,236.0,1,1,0,0,0,0,1
1,1195000.0,4.0,295.0,1,1,0,0,0,0,1
1,1250000.0,5.0,310.0,1,0,1,0,1,0,0
1,1325000.0,4.0,206.0,0,0,1,0,1,0,0
1,1390000.0,5.0,300.0,1,1,0,0,1,0,0
1,1390000.0,5.0,300.0,1,1,0,0,1,0,0
1,1495000.0,5.0,642.0,1,0,0,1,1,0,0
1,1995000.0,6.0,780.0,1,1,0,0,0,1,0
1,8750000.0,18.0,828.0,0,0,1,0,1,0,0
1,319000.0,3.0,300.0,1,0,1,0,1,0,0
1,169000.0,3.0,145.0,1,0,0,1,1,0,0
1,355000.0,3.0,170.0,1,0,1,0,1,0,0
1,495000.0,3.0,400.0,1,0,1,0,1,0,0
1,255000.0,3.0,165.0,0,0,0,1,1,0,0
1,372100.0,3.0,185.0,1,0,1,0,1,0,0
1,440700.0,4.0,240.0,1,0,1,0,1,0,0
1,463600.0,4.0,198.0,1,0,1,0,1,0,0
1,160000.0,2.0,216.0,1,0,0,1,1,0,0
1,545000.0,7.0,500.0,1,0,0,1,1,0,0
1,275000.0,4.0,165.0,1,0,0,1,1,0,0
1,695000.0,4.0,224.0,1,0,1,0,1,0,0
1,725000.0,4.0,200.0,1,0,1,0,1,0,0
1,129000.0,2.0,203.0,1,0,0,1,0,0,1
1,119000.0,2.0,90.0,1,0,0,1,0,0,1
1,185000.0,1.0,70.0,0,0,1,0,1,0,0
1,190000.0,2.0,516.0,0,0,1,0,0,0,1
1,259000.0,3.0,185.0,1,0,1,0,1,0,0
1,260000.0,3.0,131.0,1,0,1,0,0,0,1
1,295000.0,3.0,142.0,1,0,0,1,1,0,0
1,315000.0,3.0,176.0,1,0,0,1,1,0,0
1,450000.0,4.0,200.0,1,0,0,1,1,0,0
1,79000.0,2.0,75.0,1,0,0,1,0,0,1
1,165000.0,3.0,170.0,1,0,0,1,1,0,0
1,170000.0,3.0,170.0,1,0,0,1,0,0,1
1,239000.0,6.0,336.0,1,0,1,0,0,0,1
1,275000.0,2.0,120.0,1,0,0,1,1,0,0
1,330000.0,4.0,180.0,1,0,0,1,1,0,0
1,345000.0,4.0,159.0,1,0,1,0,1,0,0
1,488000.0,6.0,225.0,1,0,0,1,0,1,0
1,3350000.0,5.0,844.0,1,0,0,1,1,0,0
1,100000.0,1.0,260.0,1,0,0,1,0,1,0
1,335000.0,4.0,175.0,1,0,0,1,1,0,0
1,335000.0,4.0,175.0,1,0,0,1,1,0,0
1,365000.0,5.0,233.0,1,0,1,0,1,0,0
1,245000.0,4.0,180.0,1,0,0,1,1,0,0
1,299000.0,3.0,166.0,1,0,1,0,1,0,0
1,565000.0,3.0,235.0,1,0,1,0,1,0,0
1,100000.0,2.0,85.0,1,0,0,1,1,0,0
1,265000.0,5.0,160.0,1,0,0,1,1,0,0
1,395000.0,4.0,207.0,1,0,1,0,1,0,0
1,455000.0,4.0,484.0,0,0,1,0,0,0,1
1,475000.0,6.0,205.0,1,0,0,1,1,0,0
1,199000.0,3.0,203.0,1,0,1,0,1,0,0
1,2600000.0,5.0,610.0,1,0,0,1,1,0,0
1,130000.0,4.0,127.0,1,0,0,1,0,0,1
1,179500.0,3.0,90.0,0,0,1,0,1,0,0
1,65000.0,2.0,138.0,1,0,0,1,0,0,1
1,95000.0,3.0,100.0,1,0,0,1,0,0,1
1,99000.0,6.0,174.0,1,0,0,1,0,0,1
1,99000.0,2.0,70.0,1,0,0,1,0,0,1
1,105000.0,3.0,166.0,0,0,0,1,0,0,1
1,107000.0,3.0,220.0,1,0,0,1,0,0,1
1,117500.0,1.0,78.0,1,0,0,1,0,1,0
1,120000.0,3.0,164.0,1,0,0,1,0,0,1
1,124900.0,3.0,85.0,1,0,0,1,1,0,0
1,128000.0,2.0,100.0,1,0,0,1,0,0,1
1,138000.0,3.0,120.0,1,0,0,1,1,0,0
1,140000.0,1.0,70.0,1,0,0,1,1,0,0
1,149000.0,3.0,170.0,1,0,0,1,0,0,1
1,159000.0,2.0,87.0,1,0,0,1,0,0,1
1,165000.0,3.0,189.0,1,0,0,1,1,0,0
1,165000.0,1.0,69.0,1,0,1,0,1,0,0
1,175000.0,2.0,85.0,1,0,0,1,0,1,0
1,179000.0,2.0,106.0,0,0,1,0,1,0,0
1,183000.0,3.0,119.0,1,0,0,1,0,1,0
1,187500.0,2.0,190.0,0,0,1,0,0,0,1
1,189000.0,4.0,205.0,0,0,1,0,0,0,1
1,195000.0,3.0,300.0,1,0,0,1,0,0,1
1,195000.0,5.0,245.0,1,0,0,1,1,0,0
1,195000.0,2.0,115.0,1,0,0,1,0,1,0
1,210000.0,3.0,185.0,0,0,1,0,0,0,1
1,210000.0,3.0,135.0,1,0,0,1,1,0,0
1,224000.0,3.0,106.0,1,0,0,1,0,0,1
1,225000.0,4.0,300.0,1,0,0,1,1,0,0
1,225000.0,3.0,120.0,1,0,1,0,1,0,0
1,229000.0,3.0,260.0,1,0,0,1,1,0,0
1,255000.0,3.0,170.0,1,0,1,0,1,0,0
1,269000.0,5.0,250.0,0,0,1,0,1,0,0
1,279000.0,6.0,177.0,0,1,0,0,0,0,1
1,279000.0,3.0,182.0,1,0,1,0,0,0,1
1,295000.0,3.0,150.0,1,0,0,1,0,0,1
1,295000.0,3.0,145.0,1,0,1,0,0,0,1
1,305000.0,3.0,177.0,0,0,1,0,0,0,1
1,315000.0,6.0,344.0,1,0,1,0,1,0,0
1,329000.0,3.0,120.0,1,0,1,0,1,0,0
1,349000.0,4.0,183.0,1,0,1,0,1,0,0
1,350000.0,3.0,160.0,0,0,1,0,1,0,0
1,359000.0,3.0,180.0,1,0,1,0,1,0,0
1,369000.0,3.0,152.0,1,0,1,0,1,0,0
1,395000.0,4.0,310.0,1,0,0,1,0,0,1
1,398000.0,6.0,384.0,1,0,1,0,0,0,1
1,399000.0,3.0,181.0,0,0,1,0,1,0,0
1,399000.0,4.0,200.0,1,0,0,1,1,0,0
1,415000.0,3.0,150.0,1,0,1,0,0,0,1
1,415500.0,6.0,214.0,1,0,0,1,1,0,0
1,425000.0,3.0,311.0,1,0,0,1,0,0,1
1,445000.0,4.0,200.0,1,0,1,0,0,0,1
1,459000.0,3.0,250.0,1,0,1,0,1,0,0
1,599000.0,5.0,555.0,0,0,0,1,0,0,1
1,627000.0,6.0,214.0,1,0,0,1,1,0,0
1,650000.0,5.0,572.0,0,0,1,0,1,0,0
1,750000.0,4.0,310.0,0,0,0,1,1,0,0
1,750000.0,2.0,200.0,1,0,1,0,0,1,0
1,750000.0,5.0,300.0,1,0,0,1,1,0,0
1,755000.0,4.0,260.0,1,1,0,0,1,0,0
1,795000.0,4.0,214.0,1,0,0,1,1,0,0
1,795000.0,4.0,214.0,1,0,0,1,1,0,0
1,795000.0,4.0,214.0,1,0,0,1,1,0,0
1,839000.0,5.0,494.0,1,0,1,0,1,0,0
1,895000.0,4.0,340.0,0,0,0,1,1,0,0
1,895000.0,3.0,250.0,1,0,1,0,1,0,0
1,995000.0,10.0,752.0,1,0,1,0,0,0,1
1,1275000.0,5.0,416.0,1,0,0,1,1,0,0
1,1275000.0,5.0,416.0,1,0,0,1,1,0,0
1,1298750.0,4.0,508.0,0,0,1,0,1,0,0
1,1390000.0,6.0,445.0,0,0,0,1,1,0,0
1,1490000.0,4.0,420.0,0,1,0,0,0,0,1
1,1650000.0,5.0,750.0,0,0,0,1,1,0,0
1,1850000.0,7.0,674.0,0,0,1,0,1,0,0
1,2000000.0,4.0,524.0,1,0,1,0,1,0,0
1,2350000.0,7.0,510.0,1,0,0,1,0,1,0
1,2650000.0,3.0,480.0,1,1,0,0,0,0,1
1,2650000.0,3.0,632.0,1,0,0,1,0,1,0
1,2990000.0,5.0,500.0,0,1,0,0,1,0,0
1,3000000.0,0.0,917.0,0,1,0,0,0,0,1
1,3900000.0,12.0,900.0,1,0,0,1,1,0,0
1,4100000.0,5.0,344.0,0,0,1,0,1,0,0
1,9500000.0,7.0,945.0,1,0,1,0,1,0,0
1,110000.0,2.0,100.0,1,0,1,0,1,0,0
1,170000.0,4.0,140.0,0,0,1,0,0,0,1
1,185000.0,4.0,165.0,1,0,0,1,1,0,0
1,195000.0,4.0,300.0,1,0,1,0,0,0,1
1,200000.0,4.0,222.0,1,0,0,1,0,0,1
1,241875.0,3.0,148.0,1,0,1,0,1,0,0
1,249000.0,1.0,142.0,1,0,1,0,0,1,0
1,249000.0,3.0,284.0,0,0,1,0,0,1,0
1,259000.0,3.0,160.0,0,0,1,0,1,0,0
1,285000.0,3.0,210.0,1,0,1,0,1,0,0
1,295000.0,2.0,142.0,0,0,1,0,0,0,1
1,298000.0,4.0,190.0,1,0,1,0,0,1,0
1,379000.0,3.0,190.0,1,0,1,0,0,0,1
1,379000.0,3.0,190.0,1,0,1,0,0,0,1
1,415000.0,3.0,225.0,1,0,1,0,1,0,0
1,450000.0,3.0,190.0,1,0,0,1,1,0,0
1,459000.0,3.0,421.0,1,0,1,0,1,0,0
1,565000.0,4.0,200.0,1,1,0,0,0,1,0
1,735000.0,4.0,275.0,1,0,1,0,1,0,0
1,765000.0,4.0,230.0,0,0,1,0,1,0,0
1,990000.0,4.0,230.0,1,0,1,0,1,0,0
1,170000.0,2.0,65.0,1,0,0,1,1,0,0
1,349000.0,3.0,313.0,1,0,1,0,1,0,0
1,459000.0,4.0,171.0,1,0,1,0,1,0,0
1,495000.0,5.0,300.0,1,0,0,1,1,0,0
1,545000.0,4.0,265.0,1,0,0,1,1,0,0
1,950000.0,3.0,355.0,1,0,1,0,1,0,0
1,299000.0,4.0,255.0,1,0,0,1,1,0,0
1,367000.0,3.0,150.0,1,0,1,0,1,0,0
1,372000.0,3.0,150.0,1,0,1,0,1,0,0
1,388000.0,4.0,161.0,1,0,1,0,1,0,0
1,393000.0,4.0,161.0,1,0,1,0,1,0,0
1,440000.0,4.0,181.0,1,0,1,0,1,0,0
1,268000.0,3.0,178.0,1,0,0,1,1,0,0
1,195000.0,3.0,173.0,1,0,1,0,0,0,1
1,100000.0,2.0,118.0,1,0,0,1,0,0,1
1,140000.0,3.0,136.0,1,0,0,1,1,0,0
1,239000.0,2.0,150.0,0,0,1,0,1,0,0
1,120000.0,2.0,85.0,1,0,0,1,0,1,0
1,210000.0,2.0,130.0,1,0,0,1,1,0,0
1,220000.0,3.0,172.0,0,0,1,0,0,0,1
1,395000.0,3.0,140.0,1,0,1,0,1,0,0
1,688000.0,6.0,300.0,1,0,1,0,1,0,0
1,710000.0,6.0,250.0,1,1,0,0,1,0,0
1,70000.0,5.0,140.0,1,0,0,1,1,0,0
1,170000.0,3.0,120.0,1,0,0,1,0,0,1
1,200000.0,2.0,130.0,1,0,0,1,1,0,0
1,265000.0,2.0,95.0,1,0,0,1,0,0,1
1,585000.0,6.0,225.0,1,0,1,0,1,0,0
1,170000.0,3.0,162.0,1,0,0,1,1,0,0
1,179000.0,3.0,97.0,1,0,1,0,1,0,0
1,287500.0,3.0,110.0,1,0,0,1,0,0,1
1,450000.0,4.0,210.0,1,0,0,1,1,0,0
1,549000.0,5.0,252.0,1,0,1,0,1,0,0
1,190000.0,3.0,160.0,1,0,0,1,1,0,0
1,239000.0,2.0,149.0,1,0,1,0,1,0,0
1,575000.0,4.0,200.0,1,0,0,1,1,0,0
1,275000.0,4.0,224.0,1,0,1,0,0,0,1
1,299000.0,3.0,90.0,1,0,1,0,0,0,1
1,795000.0,6.0,374.0,1,0,1,0,1,0,0
1,155000.0,3.0,109.0,0,0,1,0,0,1,0
1,265000.0,3.0,240.0,1,0,0,1,1,0,0
1,335000.0,3.0,178.0,1,0,1,0,1,0,0
1,345000.0,3.0,179.0,1,0,1,0,1,0,0
1,375000.0,2.0,100.0,1,0,0,1,1,0,0
1,1040000.0,3.0,235.0,0,0,1,0,1,0,0
1,70000.0,2.0,120.0,0,0,0,1,1,0,0
1,75000.0,3.0,140.0,1,0,0,1,0,0,1
1,79500.0,2.0,65.0,1,0,0,1,0,0,1
1,87500.0,2.0,67.0,1,0,0,1,0,0,1
1,95000.0,2.0,128.0,1,0,0,1,0,0,1
1,99000.0,3.0,200.0,1,0,0,1,0,0,1
1,99000.0,2.0,140.0,1,0,0,1,0,0,1
1,120000.0,2.0,59.0,1,0,1,0,1,0,0
1,125000.0,2.0,123.0,1,0,0,1,0,0,1
1,129000.0,4.0,120.0,1,0,0,1,1,0,0
1,139000.0,3.0,130.0,1,0,0,1,0,0,1
1,140000.0,2.0,119.0,1,0,0,1,1,0,0
1,150000.0,3.0,150.0,1,0,0,1,1,0,0
1,150000.0,3.0,150.0,1,0,0,1,1,0,0
1,159000.0,3.0,120.0,1,0,0,1,1,0,0
1,160000.0,3.0,200.0,1,0,0,1,1,0,0
1,160000.0,3.0,183.0,1,0,0,1,1,0,0
1,165000.0,2.0,113.0,0,0,1,0,0,0,1
1,175000.0,3.0,102.0,1,0,0,1,1,0,0
1,179000.0,3.0,145.0,0,0,1,0,0,0,1
1,180000.0,3.0,228.0,1,0,0,1,1,0,0
1,185000.0,4.0,160.0,1,0,0,1,1,0,0
1,200000.0,6.0,360.0,1,0,0,1,0,0,1
1,209000.0,4.0,414.0,1,0,1,0,1,0,0
1,210000.0,6.0,171.0,1,0,0,1,1,0,0
1,215000.0,2.0,84.0,0,0,1,0,1,0,0
1,219900.0,3.0,130.0,1,0,0,1,0,0,1
1,220000.0,4.0,181.0,1,0,1,0,1,0,0
1,220000.0,3.0,190.0,1,0,0,1,1,0,0
1,220000.0,4.0,150.0,1,0,0,1,1,0,0
1,220000.0,3.0,227.0,1,0,0,1,1,0,0
1,225000.0,3.0,150.0,1,0,0,1,1,0,0
1,235000.0,6.0,230.0,1,0,0,1,1,0,0
1,235000.0,3.0,161.0,1,0,1,0,0,0,1
1,239000.0,2.0,164.0,1,0,1,0,1,0,0
1,250000.0,3.0,130.0,1,0,0,1,1,0,0
1,259000.0,5.0,185.0,1,0,0,1,1,0,0
1,269000.0,3.0,171.0,1,0,1,0,1,0,0
1,275000.0,4.0,200.0,1,0,0,1,0,0,1
1,275000.0,2.0,95.0,1,0,1,0,0,0,1
1,280000.0,2.0,95.0,1,0,0,1,1,0,0
1,280000.0,3.0,92.0,1,0,1,0,1,0,0
1,280000.0,3.0,142.0,1,0,1,0,1,0,0
1,280000.0,3.0,142.0,1,0,1,0,1,0,0
1,288000.0,3.0,182.0,1,0,1,0,1,0,0
1,289000.0,3.0,224.0,1,0,1,0,1,0,0
1,290000.0,3.0,189.0,1,0,1,0,1,0,0
1,290000.0,4.0,207.0,1,0,1,0,1,0,0
1,295000.0,3.0,80.0,1,0,1,0,1,0,0
1,325000.0,3.0,215.0,1,0,0,1,1,0,0
1,325000.0,3.0,147.0,0,0,1,0,0,0,1
1,325000.0,5.0,218.0,1,0,1,0,1,0,0
1,335000.0,3.0,210.0,1,0,0,1,1,0,0
1,335000.0,4.0,180.0,1,0,1,0,1,0,0
1,345000.0,2.0,156.0,1,0,1,0,0,0,1
1,349000.0,4.0,230.0,1,0,1,0,0,0,1
1,370000.0,3.0,115.0,1,0,1,0,0,1,0
1,395000.0,10.0,368.0,1,0,0,1,1,0,0
1,395000.0,6.0,297.0,1,0,0,1,1,0,0
1,399000.0,3.0,250.0,1,0,0,1,1,0,0
1,425000.0,3.0,254.0,1,0,0,1,1,0,0
1,449000.0,3.0,174.0,1,0,1,0,1,0,0
1,475000.0,5.0,290.0,1,1,0,0,1,0,0
1,475000.0,5.0,290.0,1,1,0,0,1,0,0
1,535000.0,4.0,216.0,1,0,0,1,1,0,0
1,560000.0,4.0,150.0,1,1,0,0,1,0,0
1,560000.0,3.0,660.0,1,0,1,0,1,0,0
1,595000.0,4.0,196.0,1,1,0,0,1,0,0
1,595000.0,4.0,315.0,1,0,1,0,0,0,1
1,599000.0,5.0,500.0,1,0,1,0,0,0,1
1,615000.0,5.0,400.0,1,0,1,0,1,0,0
1,649000.0,4.0,197.0,1,0,1,0,1,0,0
1,695000.0,4.0,300.0,1,0,1,0,1,0,0
1,775000.0,3.0,220.0,1,0,1,0,0,0,1
1,875000.0,4.0,590.0,1,0,1,0,1,0,0
1,890000.0,4.0,400.0,1,0,1,0,0,0,1
1,980000.0,4.0,365.0,1,0,1,0,1,0,0
1,985000.0,7.0,267.0,1,0,1,0,1,0,0
1,987000.0,3.0,209.0,1,0,0,1,1,0,0
1,995000.0,3.0,255.0,1,0,1,0,1,0,0
1,998000.0,7.0,547.0,1,0,1,0,1,0,0
1,1250000.0,4.0,400.0,1,0,0,1,1,0,0
1,1250000.0,7.0,530.0,1,0,1,0,1,0,0
1,1280000.0,4.0,260.0,1,1,0,0,0,0,1
1,1550000.0,9.0,930.0,1,0,0,1,1,0,0
1,1595000.0,6.0,380.0,1,0,1,0,1,0,0
1,1695000.0,4.0,660.0,1,0,0,1,1,0,0
1,2090000.0,7.0,450.0,1,0,0,1,1,0,0
1,60000.0,2.0,85.0,1,0,1,0,0,0,1
1,113500.0,1.0,70.0,0,0,1,0,1,0,0
1,145000.0,3.0,170.0,1,0,1,0,0,0,1
1,149000.0,2.0,105.0,1,0,0,1,1,0,0
1,155000.0,3.0,110.0,1,0,0,1,0,0,1
1,159000.0,3.0,85.0,1,0,0,1,1,0,0
1,169000.0,3.0,142.0,1,0,1,0,1,0,0
1,180000.0,2.0,147.0,0,0,1,0,1,0,0
1,195000.0,3.0,108.0,1,0,1,0,0,0,1
1,198000.0,3.0,175.0,1,0,1,0,0,0,1
1,199000.0,3.0,201.0,1,0,0,1,1,0,0
1,215000.0,3.0,179.0,1,0,1,0,1,0,0
1,219000.0,2.0,169.0,0,0,1,0,0,0,1
1,220000.0,2.0,80.0,1,0,1,0,0,1,0
1,220000.0,2.0,245.0,0,0,1,0,0,0,1
1,225000.0,4.0,172.0,0,0,1,0,0,0,1
1,235000.0,3.0,109.0,1,0,0,1,0,0,1
1,249000.0,3.0,127.0,1,0,1,0,1,0,0
1,250000.0,3.0,145.0,1,0,0,1,0,1,0
1,250000.0,3.0,145.0,1,0,0,1,0,1,0
1,253000.0,3.0,150.0,1,0,1,0,1,0,0
1,260000.0,4.0,190.0,1,0,0,1,0,0,1
1,269000.0,4.0,120.0,1,0,1,0,0,1,0
1,269000.0,3.0,200.0,1,0,0,1,0,1,0
1,295000.0,2.0,100.0,1,0,0,1,1,0,0
1,295000.0,5.0,410.0,1,0,0,1,1,0,0
1,299000.0,3.0,120.0,1,0,0,1,1,0,0
1,339000.0,4.0,210.0,1,0,1,0,0,0,1
1,349000.0,4.0,360.0,1,0,0,1,0,0,1
1,349000.0,4.0,152.0,1,0,1,0,1,0,0
1,350000.0,5.0,250.0,1,0,0,1,0,0,1
1,420000.0,3.0,155.0,0,1,0,0,1,0,0
1,445000.0,4.0,260.0,1,0,1,0,1,0,0
1,445000.0,5.0,362.0,1,0,1,0,1,0,0
1,479000.0,4.0,240.0,1,0,0,1,1,0,0
1,525000.0,5.0,186.0,1,0,1,0,0,1,0
1,569000.0,7.0,262.0,1,0,1,0,0,0,1
1,573000.0,5.0,300.0,1,0,1,0,1,0,0
1,659000.0,6.0,394.0,1,0,1,0,0,1,0
1,680000.0,4.0,317.0,1,0,0,1,1,0,0
1,695000.0,6.0,250.0,1,1,0,0,1,0,0
1,695000.0,6.0,250.0,1,1,0,0,1,0,0
1,695000.0,5.0,300.0,1,0,0,1,1,0,0
1,695000.0,5.0,300.0,1,0,0,1,1,0,0
1,695000.0,5.0,300.0,1,0,0,1,1,0,0
1,698000.0,4.0,180.0,1,1,0,0,1,0,0
1,745000.0,5.0,450.0,1,0,0,1,1,0,0
1,975000.0,5.0,440.0,1,0,1,0,1,0,0
1,1200000.0,6.0,245.0,1,1,0,0,1,0,0
1,1200000.0,5.0,165.0,1,0,1,0,1,0,0
1,1395000.0,5.0,315.0,1,1,0,0,1,0,0
1,1495000.0,6.0,370.0,1,1,0,0,1,0,0
1,1750000.0,10.0,600.0,1,1,0,0,0,0,1
1,1850000.0,5.0,400.0,1,0,1,0,0,0,1
1,1950000.0,4.0,573.0,1,1,0,0,1,0,0
1,2000000.0,3.0,465.0,1,0,1,0,1,0,0
1,3300000.0,5.0,400.0,1,0,0,1,1,0,0
1,474000.0,6.0,533.0,0,0,1,0,0,1,0
1,575000.0,4.0,190.0,1,1,0,0,0,0,1
1,625000.0,3.0,224.0,0,0,1,0,1,0,0
1,699000.0,5.0,246.0,1,1,0,0,1,0,0
1,345000.0,3.0,120.0,1,0,0,1,1,0,0
1,385000.0,4.0,210.0,1,0,0,1,1,0,0
1,457000.0,3.0,150.0,1,0,1,0,1,0,0
1,795000.0,5.0,122.0,0,0,1,0,0,0,1
1,275000.0,3.0,136.0,1,0,0,1,1,0,0
1,645000.0,4.0,265.0,1,0,1,0,1,0,0
1,169000.0,2.0,139.0,1,0,1,0,1,0,0
1,249000.0,3.0,110.0,1,0,0,1,0,0,1
1,332500.0,3.0,139.0,1,0,0,1,1,0,0
1,365000.0,3.0,139.0,1,0,0,1,1,0,0
1,385000.0,3.0,199.0,0,0,0,1,1,0,0
1,400000.0,2.0,165.0,1,1,0,0,1,0,0
1,307000.0,4.0,196.0,0,0,0,1,1,0,0
1,540000.0,5.0,200.0,0,0,0,1,1,0,0
1,370000.0,7.0,150.0,0,0,1,0,0,0,1
1,780000.0,5.0,290.0,1,0,1,0,1,0,0
1,2650000.0,4.0,337.0,0,0,1,0,1,0,0
1,149000.0,3.0,132.0,0,0,1,0,0,0,1
1,219000.0,3.0,166.0,1,0,1,0,1,0,0
1,225000.0,4.0,138.0,1,0,1,0,0,0,1
1,549000.0,2.0,251.0,1,0,1,0,1,0,0
1,179000.0,3.0,171.0,0,0,1,0,0,0,1
1,195000.0,2.0,120.0,1,0,0,1,0,1,0
1,245000.0,3.0,168.0,1,0,0,1,1,0,0
1,250000.0,3.0,155.0,1,0,0,1,0,0,1
1,365000.0,6.0,160.0,1,0,0,1,0,0,1
1,1150000.0,5.0,325.0,1,0,0,1,1,0,0
1,258000.0,2.0,157.0,1,0,1,0,1,0,0
1,1990000.0,6.0,300.0,0,1,0,0,1,0,0
1,60000.0,1.0,66.0,1,0,0,1,1,0,0
1,145000.0,3.0,120.0,1,0,0,1,0,0,1
1,185000.0,3.0,136.0,1,0,0,1,1,0,0
1,419000.0,3.0,293.0,1,0,1,0,1,0,0
1,291000.0,3.0,144.0,1,0,1,0,1,0,0
1,195000.0,3.0,250.0,1,0,1,0,0,0,1
1,152000.0,3.0,110.0,1,0,0,1,1,0,0
1,298000.0,3.0,132.0,0,0,1,0,0,0,1
1,385000.0,2.0,90.0,1,0,1,0,1,0,0
1,445000.0,4.0,250.0,1,0,1,0,1,0,0
1,2300000.0,6.0,600.0,0,0,1,0,1,0,0
1,350000.0,3.0,200.0,1,0,1,0,0,1,0
1,220000.0,2.0,110.0,0,0,1,0,0,1,0
1,649000.0,4.0,175.0,1,0,1,0,1,0,0
1,710000.0,6.0,250.0,1,1,0,0,1,0,0
1,1250000.0,10.0,730.0,1,0,0,1,1,0,0
1,1900000.0,8.0,1500.0,1,0,0,1,0,0,1
1,2800000.0,5.0,400.0,1,0,0,1,1,0,0
1,60000.0,4.0,166.0,0,0,0,1,0,0,1
1,85000.0,3.0,100.0,0,0,0,1,0,0,1
1,100000.0,3.0,105.0,1,0,0,1,1,0,0
1,105000.0,2.0,104.0,1,0,0,1,0,1,0
1,135000.0,2.0,95.0,1,0,0,1,0,0,1
1,139900.0,4.0,155.0,0,0,0,1,0,0,1
1,144000.0,4.0,130.0,1,0,0,1,0,0,1
1,155000.0,3.0,98.0,1,0,0,1,0,1,0
1,159000.0,3.0,217.0,0,0,1,0,0,0,1
1,165000.0,2.0,100.0,1,0,1,0,1,0,0
1,170000.0,3.0,140.0,1,0,1,0,0,0,1
1,175000.0,1.0,83.0,1,0,0,1,1,0,0
1,175000.0,4.0,130.0,0,0,0,1,1,0,0
1,175000.0,5.0,170.0,1,0,0,1,0,0,1
1,175000.0,1.0,83.0,1,0,0,1,1,0,0
1,210000.0,3.0,143.0,0,0,1,0,1,0,0
1,215000.0,3.0,250.0,1,0,0,1,1,0,0
1,220000.0,3.0,140.0,0,0,1,0,1,0,0
1,225000.0,4.0,150.0,1,0,1,0,0,0,1
1,260000.0,3.0,150.0,1,0,1,0,1,0,0
1,280000.0,3.0,186.0,0,0,1,0,1,0,0
1,300000.0,3.0,151.0,1,0,0,1,0,1,0
1,325000.0,4.0,140.0,1,0,0,1,1,0,0
1,349000.0,4.0,225.0,1,0,0,1,0,0,1
1,349000.0,3.0,150.0,1,0,1,0,1,0,0
1,359000.0,3.0,200.0,1,0,1,0,0,1,0
1,375000.0,5.0,205.0,1,0,1,0,0,1,0
1,385000.0,8.0,300.0,1,0,0,1,0,1,0
1,390000.0,2.0,210.0,0,0,1,0,0,0,1
1,395000.0,3.0,245.0,1,0,1,0,1,0,0
1,400000.0,3.0,150.0,1,0,0,1,0,0,1
1,448000.0,4.0,362.0,1,0,1,0,1,0,0
1,448000.0,4.0,362.0,1,0,1,0,1,0,0
1,450000.0,3.0,160.0,1,0,0,1,1,0,0
1,460000.0,4.0,170.0,0,0,1,0,0,1,0
1,475000.0,5.0,215.0,1,0,0,1,1,0,0
1,500000.0,4.0,290.0,1,0,1,0,0,0,1
1,539000.0,4.0,248.0,1,0,1,0,1,0,0
1,549000.0,4.0,175.0,1,0,1,0,0,0,1
1,569000.0,4.0,220.0,1,0,1,0,1,0,0
1,569000.0,4.0,345.0,1,0,1,0,1,0,0
1,625000.0,3.0,210.0,1,0,0,1,1,0,0
1,625000.0,4.0,247.0,1,0,1,0,1,0,0
1,649000.0,4.0,316.0,1,0,1,0,1,0,0
1,675000.0,4.0,396.0,1,0,1,0,1,0,0
1,695000.0,4.0,248.0,1,0,1,0,1,0,0
1,740000.0,5.0,225.0,0,0,0,1,1,0,0
1,749000.0,5.0,236.0,1,0,1,0,1,0,0
1,795000.0,5.0,350.0,1,0,1,0,0,1,0
1,850000.0,7.0,458.0,1,0,1,0,0,0,1
1,945000.0,3.0,295.0,1,0,1,0,1,0,0
1,1199000.0,4.0,465.0,1,0,1,0,1,0,0
